Timestamp,Direction,Status,CRC,Source,Destination,Command,Data
2022-02-28T13:07:31.168,RX,Valid,0x15c3,0xc0,0xe4,0xa1,0x00,0x00,0xff,0x3c,0x02,0x00,0x00,
2022-02-28T13:07:32.157,TX,Valid,0x8d5c,0xe4,0xff,0xa0,0x00,0xff,0x3c,
2022-02-28T13:07:32.160,RX,Valid,0x15c3,0xc0,0xe4,0xa1,0x00,0x00,0xff,0x3c,0x02,0x00,0x00,
2022-02-28T13:07:33.158,TX,Valid,0x8d5c,0xe4,0xff,0xa0,0x00,0xff,0x3c,
2022-02-28T13:07:33.168,RX,Valid,0x15c3,0xc0,0xe4,0xa1,0x00,0x00,0xff,0x3c,0x02,0x00,0x00,
2022-02-28T13:07:34.152,TX,Valid,0x8d5c,0xe4,0xff,0xa0,0x00,0xff,0x3c,
2022-02-28T13:07:34.160,RX,Valid,0x15c3,0xc0,0xe4,0xa1,0x00,0x00,0xff,0x3c,0x02,0x00,0x00,
2022-02-28T13:07:35.159,TX,Valid,0x8d5c,0xe4,0xff,0xa0,0x00,0xff,0x3c,
2022-02-28T13:07:35.168,RX,Valid,0x15c3,0xc0,0xe4,0xa1,0x00,0x00,0xff,0x3c,0x02,0x00,0x00,
2022-02-28T13:07:36.151,TX,Valid,0x8d5c,0xe4,0xff,0xa0,0x00,0xff,0x3c,
2022-02-28T13:07:36.160,RX,Valid,0x15c3,0xc0,0xe4,0xa1,0x00,0x00,0xff,0x3c,0x02,0x00,0x00,
2022-02-28T13:07:37.165,TX,Valid,0x8d5c,0xe4,0xff,0xa0,0x00,0xff,0x3c,
2022-02-28T13:07:37.184,RX,Valid,0x15c3,0xc0,0xe4,0xa1,0x00,0x00,0xff,0x3c,0x02,0x00,0x00,
2022-02-28T13:07:38.151,TX,Valid,0x8d5c,0xe4,0xff,0xa0,0x00,0xff,0x3c,
2022-02-28T13:07:38.159,RX,Valid,0x15c3,0xc0,0xe4,0xa1,0x00,0x00,0xff,0x3c,0x02,0x00,0x00,
2022-02-28T13:07:39.160,TX,Valid,0x8d5c,0xe4,0xff,0xa0,0x00,0xff,0x3c,
2022-02-28T13:07:39.167,RX,Valid,0x15c3,0xc0,0xe4,0xa1,0x00,0x00,0xff,0x3c,0x02,0x00,0x00,
2022-02-28T13:07:40.159,TX,Valid,0x8d5c,0xe4,0xff,0xa0,0x00,0xff,0x3c,
2022-02-28T13:07:40.175,RX,Valid,0x15c3,0xc0,0xe4,0xa1,0x00,0x00,0xff,0x3c,0x02,0x00,0x00,
2022-02-28T13:07:41.158,TX,Valid,0x8d5c,0xe4,0xff,0xa0,0x00,0xff,0x3c,
2022-02-28T13:07:41.166,RX,Valid,0x15c3,0xc0,0xe4,0xa1,0x00,0x00,0xff,0x3c,0x02,0x00,0x00,
2022-02-28T13:07:42.151,TX,Valid,0x8d5c,0xe4,0xff,0xa0,0x00,0xff,0x3c,
2022-02-28T13:07:42.158,RX,Valid,0x15c3,0xc0,0xe4,0xa1,0x00,0x00,0xff,0x3c,0x02,0x00,0x00,
